Round#,FinalRound,Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
3,FALSE,0,26,15,8,12,3,4
4,FALSE,1,26,49,40,6,7,1
5,FALSE,0,43,49,7,24,4,6
6,FALSE,1,43,91,46,4,7,3
7,FALSE,0,61,91,4,22,1,7
8,TRUE,1,61,101,12,2,4,1
Game: 342,,,,,,,,
0,FALSE,0,13,0,8,21,3,4
1,FALSE,1,13,12,16,4,4,3
2,FALSE,0,31,12,10,28,4,4
3,FALSE,1,31,24,16,4,4,3
4,FALSE,0,68,24,6,43,3,10
5,FALSE,1,68,48,26,2,7,1
6,FALSE,0,82,48,2,16,1,3
7,FALSE,1,82,73,32,7,7,4
8,FALSE,0,87,73,8,13,4,4
9,FALSE,1,87,97,30,6,7,3
10,FALSE,0,96,97,9,18,2,6
11,TRUE,1,96,121,33,9,7,3
Game: 343,,,,,,,,
0,FALSE,0,13,0,5,18,3,4
1,FALSE,1,13,7,14,7,5,3
2,FALSE,0,27,7,2,16,1,4
3,FALSE,1,27,48,48,7,10,3
4,FALSE,1,27,52,12,8,4,4
5,FALSE,1,27,71,29,10,7,4
6,FALSE,1,27,78,17,10,4,5
7,FALSE,0,62,78,5,40,2,7
8,TRUE,0,102,78,0,15,0,4
Game: 344,,,,,,,,
0,FALSE,1,0,11,19,8,7,2
1,FALSE,0,9,11,9,18,4,6
2,FALSE,1,9,22,20,9,7,3
3,FALSE,1,9,23,11,10,4,5
4,FALSE,0,33,23,7,31,4,7
5,FALSE,1,33,28,12,7,4,4
6,FALSE,0,64,28,10,41,3,10
7,FALSE,0,70,28,6,12,4,4
8,FALSE,0,74,28,10,14,3,4
9,FALSE,1,74,54,33,7,7,3
10,FALSE,1,74,60,16,10,4,4
11,FALSE,0,94,60,10,30,4,7
12,TRUE,0,119,60,2,27,1,7
Game: 345,,,,,,,,
0,FALSE,0,7,0,4,11,1,3
1,FALSE,1,7,17,26,9,7,4
2,FALSE,1,7,27,15,5,5,3
3,FALSE,1,7,62,39,4,7,2
4,FALSE,0,18,62,5,16,2,6
5,FALSE,1,18,69,16,9,4,3
6,FALSE,1,18,72,12,9,3,3
7,FALSE,1,18,87,16,1,3,1
8,TRUE,1,18,156,44,0,10,0
Game: 346,,,,,,,,
0,FALSE,1,0,21,27,6,6,3
1,FALSE,1,0,26,11,6,3,3
2,FALSE,1,0,42,17,1,4,1
3,FALSE,1,0,48,11,5,5,3
4,FALSE,1,0,90,47,5,6,1
5,FALSE,0,48,90,10,58,3,10
6,FALSE,1,48,92,12,10,3,4
7,TRUE,1,48,108,21,5,4,1
Game: 347,,,,,,,,
0,FALSE,0,21,0,8,29,3,7
1,FALSE,0,26,0,7,12,2,3
2,FALSE,1,26,13,20,7,4,3
3,FALSE,0,55,13,9,38,2,10
4,FALSE,0,65,13,8,18,3,4
5,FALSE,0,77,13,10,22,4,6
6,FALSE,0,83,13,10,16,4,4
7,FALSE,0,88,13,10,15,4,4
8,FALSE,1,88,22,15,6,5,4
9,TRUE,0,110,22,8,30,3,7
Game: 348,,,,,,,,
0,FALSE,1,0,19,28,9,4,4
1,FALSE,1,0,46,29,2,6,1
2,FALSE,0,21,46,10,31,4,7
3,FALSE,1,21,61,22,7,6,3
4,FALSE,0,40,61,3,22,1,7
5,FALSE,0,68,61,7,35,4,7
6,FALSE,0,77,61,8,17,4,4
7,FALSE,0,93,61,1,17,1,4
8,FALSE,1,93,74,17,4,4,1
9,TRUE,0,103,74,10,20,3,4
Game: 349,,,,,,,,
0,FALSE,1,0,54,62,8,10,4
1,FALSE,1,0,68,19,5,6,3
2,FALSE,0,17,68,7,24,3,7
3,FALSE,1,17,85,25,8,7,4
4,TRUE,1,17,109,33,9,7,3
Game: 350,,,,,,,,
0,FALSE,1,0,34,39,5,7,3
1,FALSE,0,10,34,2,12,1,3
2,FALSE,1,10,56,29,7,7,2
3,FALSE,1,10,65,15,6,4,4
4,FALSE,1,10,72,16,9,4,4
5,FALSE,0,22,72,9,21,3,7
6,FALSE,0,57,72,8,43,4,7
7,FALSE,1,57,88,24,8,6,3
8,FALSE,0,68,88,9,20,3,6
9,TRUE,1,68,100,20,8,4,3
Game: 351,,,,,,,,
0,FALSE,1,0,32,40,8,7,3
1,FALSE,0,5,32,6,11,3,4
2,FALSE,1,5,82,57,7,10,3
3,FALSE,1,5,92,17,7,7,3
4,FALSE,0,53,92,0,23,0,7
5,TRUE,1,53,102,11,1,3,1
Game: 352,,,,,,,,
0,FALSE,0,38,0,10,48,4,7
1,FALSE,1,38,27,36,9,7,3
2,FALSE,0,57,27,6,25,4,7
3,FALSE,1,57,39,22,10,7,3
4,FALSE,1,57,57,26,8,7,4
5,FALSE,0,81,57,8,32,4,7
6,FALSE,1,81,72,19,4,4,1
7,TRUE,1,81,103,37,6,7,3
Game: 353,,,,,,,,
0,FALSE,1,0,9,17,8,7,3
1,FALSE,1,0,34,32,7,7,4
2,FALSE,0,11,34,10,21,3,4
3,FALSE,1,11,78,52,8,7,2
4,FALSE,1,11,86,17,9,4,4
5,FALSE,0,61,86,5,55,3,10
6,FALSE,1,61,96,18,8,7,3
7,FALSE,0,84,96,2,25,1,7
8,TRUE,1,84,130,43,9,7,4
Game: 354,,,,,,,,
0,FALSE,0,60,0,0,35,0,7
1,FALSE,0,64,0,8,12,4,4
2,FALSE,0,87,0,10,33,4,7
3,TRUE,0,109,0,9,31,3,7
Game: 355,,,,,,,,
0,FALSE,1,0,24,25,1,6,1
1,FALSE,1,0,40,25,9,6,4
2,FALSE,1,0,82,50,8,7,4
3,FALSE,0,2,82,10,12,3,4
4,FALSE,0,13,82,8,19,4,7
5,FALSE,0,18,82,10,15,2,5
6,FALSE,0,38,82,8,28,4,7
7,TRUE,1,38,106,34,10,7,2
Game: 356,,,,,,,,
0,FALSE,0,20,0,3,23,1,7
1,FALSE,1,20,26,35,9,7,4
2,FALSE,1,20,39,21,8,6,3
3,FALSE,1,20,48,17,8,3,4
4,FALSE,1,20,60,16,4,4,1
5,FALSE,1,20,80,27,7,7,3
6,FALSE,0,41,80,7,28,4,7
7,FALSE,1,41,81,11,10,5,4
8,FALSE,0,49,81,7,15,3,4
9,FALSE,1,49,93,14,2,3,1
10,FALSE,0,65,93,2,18,1,7
11,TRUE,1,65,134,50,9,10,4
Game: 357,,,,,,,,
0,FALSE,0,21,0,9,30,4,7
1,FALSE,0,51,0,10,40,4,7
2,FALSE,0,67,0,8,24,2,4
3,FALSE,1,67,30,40,10,7,3
4,FALSE,1,67,55,27,2,7,1
5,TRUE,0,119,55,0,27,0,7
Game: 358,,,,,,,,
0,FALSE,1,0,46,56,10,10,3
1,FALSE,1,0,82,45,9,7,4
2,FALSE,0,9,82,5,14,3,4
3,FALSE,0,12,82,8,11,3,4
4,FALSE,0,34,82,9,31,4,7
5,FALSE,0,71,82,0,12,0,4
6,FALSE,0,82,82,3,14,1,3
7,TRUE,0,123,82,0,16,0,4
Game: 359,,,,,,,,
0,FALSE,1,0,57,60,3,10,2
1,FALSE,0,24,57,9,33,3,6
2,FALSE,1,24,74,24,7,7,4
3,FALSE,1,24,86,22,10,7,3
4,FALSE,0,69,86,8,53,3,7
5,FALSE,1,69,99,23,10,7,4
6,TRUE,1,69,113,24,10,7,4
Game: 360,,,,,,,,
0,FALSE,0,23,0,4,27,1,4
1,FALSE,0,52,0,10,39,3,10
2,FALSE,0,66,0,9,23,3,6
3,FALSE,1,66,6,14,8,3,3
4,FALSE,1,66,10,14,10,5,4
5,FALSE,1,66,37,28,1,7,1
6,FALSE,1,66,56,25,6,6,2
7,FALSE,0,80,56,2,16,1,4
8,FALSE,1,80,79,31,8,7,2
9,TRUE,1,80,105,33,7,7,3
Game: 361,,,,,,,,
0,FALSE,0,57,0,4,61,1,10
1,FALSE,1,57,45,51,6,10,3
2,FALSE,0,97,45,8,48,4,7
3,FALSE,1,97,64,28,9,4,3
4,TRUE,0,113,64,10,26,3,7
Game: 362,,,,,,,,
0,FALSE,0,35,0,7,42,3,7
1,FALSE,1,35,2,12,10,3,4
2,FALSE,0,58,2,7,30,3,7
3,FALSE,1,58,20,28,10,7,3
4,FALSE,1,58,31,19,8,4,3
5,FALSE,1,58,49,25,7,7,4
6,FALSE,0,61,49,10,13,3,4
7,FALSE,1,61,64,18,3,6,1
8,FALSE,0,90,64,1,30,1,7
9,TRUE,0,103,64,9,22,3,6
Game: 363,,,,,,,,
0,FALSE,0,7,0,5,12,2,3
1,FALSE,1,7,36,38,2,7,1
2,FALSE,0,14,36,7,14,3,4
3,FALSE,0,29,36,7,22,4,3
4,FALSE,0,56,36,6,33,2,10
5,FALSE,1,56,51,24,9,7,4
6,FALSE,1,56,76,35,10,7,4
7,TRUE,1,56,135,68,9,10,4
Game: 364,,,,,,,,
0,FALSE,1,0,28,34,6,7,4
1,FALSE,1,0,38,14,4,6,1
2,FALSE,0,6,38,8,14,3,3
3,FALSE,0,11,38,6,11,3,4
4,FALSE,0,34,38,7,30,4,7
5,FALSE,1,34,64,34,8,7,3
6,FALSE,0,41,64,5,12,3,4
7,TRUE,1,41,103,46,7,7,3
Game: 365,,,,,,,,
0,FALSE,1,0,13,18,5,6,2
1,FALSE,0,9,13,10,19,3,3
2,FALSE,1,9,36,27,4,3,1
3,FALSE,1,9,49,15,2,4,1
4,FALSE,0,19,49,2,12,1,3
5,FALSE,1,19,69,29,9,6,4
6,TRUE,1,19,124,57,2,10,1
Game: 366,,,,,,,,
0,FALSE,0,11,0,10,21,4,7
1,FALSE,0,16,0,9,14,4,4
2,FALSE,0,29,0,7,20,2,6
3,FALSE,1,29,7,11,4,3,2
4,FALSE,1,29,23,24,8,7,3
5,FALSE,1,29,29,16,10,4,4
6,FALSE,0,37,29,7,15,3,4
7,FALSE,1,37,36,11,4,4,1
8,FALSE,0,51,36,1,15,1,4
9,FALSE,1,51,44,15,7,6,3
10,FALSE,0,70,44,4,23,2,7
11,FALSE,1,70,54,20,10,4,4
12,FALSE,0,86,54,5,21,2,4
13,FALSE,1,86,57,13,10,3,4
14,FALSE,1,86,86,39,10,7,4
15,TRUE,0,126,86,0,15,0,4
Game: 367,,,,,,,,
0,FALSE,0,14,0,10,24,3,4
1,FALSE,1,14,38,44,6,7,1
2,FALSE,1,14,91,59,6,7,3
3,FALSE,0,24,91,1,11,1,3
4,FALSE,0,58,91,7,41,3,7
5,FALSE,0,76,91,8,26,3,7
6,FALSE,0,94,91,6,24,3,6
7,TRUE,0,121,91,10,37,3,10
Game: 368,,,,,,,,
0,FALSE,1,0,18,25,7,6,3
1,FALSE,0,10,18,4,14,1,4
2,FALSE,0,30,18,5,25,3,6
3,FALSE,1,30,25,12,5,3,3
4,FALSE,0,56,25,10,36,4,7
5,FALSE,1,56,66,51,10,7,4
6,TRUE,1,56,128,65,3,10,1
Game: 369,,,,,,,,
0,FALSE,0,23,0,7,30,3,7
1,FALSE,0,71,0,6,54,4,10
2,FALSE,1,71,4,11,7,3,3
3,FALSE,0,92,4,2,23,1,4
4,TRUE,0,142,4,8,58,3,10
Game: 370,,,,,,,,
0,FALSE,1,0,26,36,10,6,3
1,FALSE,1,0,56,33,3,7,1
2,TRUE,1,0,102,49,3,7,1
Game: 371,,,,,,,,
0,FALSE,1,0,16,23,7,6,3
1,FALSE,1,0,47,33,2,7,1
2,FALSE,0,2,47,9,11,4,4
3,FALSE,0,13,47,8,19,4,5
4,FALSE,1,13,97,54,4,10,1
5,FALSE,0,16,97,9,12,3,4
6,FALSE,0,26,97,7,17,4,6
7,TRUE,1,26,102,13,8,4,3
Game: 372,,,,,,,,
0,FALSE,0,14,0,7,21,3,6
1,FALSE,0,42,0,10,38,2,7
2,FALSE,1,42,25,34,9,7,5
3,FALSE,1,42,31,15,9,4,4
4,FALSE,0,56,31,2,16,1,4
5,FALSE,1,56,55,32,8,7,3
6,FALSE,0,78,55,9,31,3,7
7,FALSE,1,78,67,18,6,5,3
8,TRUE,1,78,115,57,9,10,4
Game: 373,,,,,,,,
0,FALSE,0,8,0,6,14,2,4
1,FALSE,0,14,0,7,13,2,4
2,FALSE,1,14,15,25,10,7,3
3,FALSE,1,14,27,22,10,4,3
4,FALSE,1,14,36,19,10,4,3
5,FALSE,0,18,36,9,13,4,3
6,FALSE,1,18,56,25,5,7,2
7,FALSE,1,18,63,15,8,4,3
8,FALSE,1,18,94,39,8,7,3
9,FALSE,0,27,94,10,19,4,6
10,FALSE,0,64,94,0,12,0,5
11,TRUE,1,64,122,33,5,7,2
Game: 374,,,,,,,,
0,FALSE,1,0,3,12,9,4,3
1,FALSE,0,44,3,4,48,3,7
2,FALSE,1,44,14,15,4,3,3
3,FALSE,0,49,14,6,11,3,4
4,FALSE,1,49,54,49,9,10,4
5,FALSE,0,55,54,10,16,4,3
6,TRUE,1,55,123,44,0,7,0
Game: 375,,,,,,,,
0,FALSE,1,0,23,33,10,7,3
1,FALSE,1,0,48,26,1,7,1
2,FALSE,0,3,48,9,12,3,5
3,FALSE,1,3,52,13,9,6,4
4,FALSE,0,40,52,2,39,1,7
5,FALSE,1,40,66,20,6,6,4
6,FALSE,1,40,76,13,3,3,1
7,FALSE,1,40,86,19,9,4,4
8,FALSE,0,65,86,7,32,4,7
9,FALSE,0,86,86,9,30,3,7
10,TRUE,1,86,108,25,3,6,1
Game: 376,,,,,,,,
0,FALSE,1,0,16,26,10,7,4
1,FALSE,1,0,26,12,2,6,1
2,FALSE,0,50,26,10,60,1,10
3,FALSE,0,73,26,6,29,3,7
4,FALSE,1,73,41,25,10,6,3
5,TRUE,0,126,41,1,54,1,10
Game: 377,,,,,,,,
0,FALSE,1,0,16,26,10,6,4
1,FALSE,0,5,16,9,14,3,4
2,FALSE,0,10,16,10,15,4,4
3,FALSE,1,10,30,22,8,4,3
4,FALSE,1,10,34,13,9,4,4
5,FALSE,1,10,41,15,8,4,4
6,FALSE,0,22,41,10,22,3,4
7,FALSE,0,32,41,3,13,1,4
8,FALSE,0,40,41,9,17,4,6
9,FALSE,1,40,62,24,3,7,1
10,FALSE,1,40,72,15,5,3,1
11,FALSE,1,40,79,15,8,4,4
12,FALSE,1,40,91,19,7,4,2
13,TRUE,1,40,115,31,7,7,3
Game: 378,,,,,,,,
0,FALSE,1,0,2,12,10,4,4
1,FALSE,0,15,2,7,22,3,7
2,FALSE,1,15,7,13,8,3,4
3,FALSE,1,15,13,16,10,4,3
4,FALSE,0,21,13,7,13,2,4
5,FALSE,1,21,20,15,8,5,4
6,FALSE,0,36,20,9,24,4,4
7,FALSE,0,77,20,7,48,3,10
8,FALSE,1,77,28,18,10,5,4
9,TRUE,0,100,28,9,32,3,7
Game: 379,,,,,,,,
0,FALSE,1,0,5,13,8,3,3
1,FALSE,0,36,5,2,38,1,7
2,FALSE,0,67,5,8,39,3,7
3,FALSE,0,88,5,7,28,2,7
4,TRUE,0,102,5,10,24,3,6
Game: 380,,,,,,,,
0,FALSE,1,0,8,15,7,4,3
1,FALSE,0,33,8,6,39,3,7
2,FALSE,0,36,8,8,11,1,4
3,FALSE,1,36,40,39,7,7,4
4,FALSE,1,36,70,34,4,7,3
5,TRUE,1,36,102,42,10,10,3
Game: 381,,,,,,,,
0,FALSE,0,37,0,0,12,0,4
1,FALSE,0,52,0,7,22,4,7
2,FALSE,0,60,0,6,14,1,4
3,FALSE,1,60,16,24,8,7,3
4,FALSE,0,69,16,4,13,1,4
5,FALSE,0,78,16,10,19,4,4
6,TRUE,0,117,16,2,41,2,10
Game: 382,,,,,,,,
0,FALSE,0,12,0,9,21,4,6
1,FALSE,1,12,35,41,6,10,3
2,FALSE,0,48,35,9,45,4,7
3,FALSE,1,48,59,33,9,6,4
4,FALSE,1,48,67,12,4,4,2
5,TRUE,1,48,112,54,9,10,2
Game: 383,,,,,,,,
0,FALSE,0,33,0,10,43,4,7
1,FALSE,1,33,5,15,10,3,4
2,FALSE,0,74,5,10,51,4,10
3,FALSE,1,74,20,23,8,7,4
4,FALSE,0,83,20,9,18,4,5
5,TRUE,0,141,20,0,33,0,7
Game: 384,,,,,,,,
0,FALSE,1,0,8,13,5,4,3
1,FALSE,0,37,8,8,45,4,10
2,FALSE,1,37,17,13,4,4,1
3,FALSE,1,37,36,24,5,6,3
4,FALSE,1,37,67,39,8,7,2
5,FALSE,1,37,99,38,6,7,2
6,FALSE,0,39,99,10,12,4,4
7,FALSE,0,44,99,8,13,3,4
8,TRUE,1,44,124,32,7,7,3
Game: 385,,,,,,,,
0,FALSE,1,0,1,11,10,3,4
1,FALSE,0,43,1,9,52,4,7
2,FALSE,0,50,1,4,11,3,4
3,TRUE,0,103,1,3,56,1,10
Game: 386,,,,,,,,
0,FALSE,0,34,0,2,36,1,7
1,FALSE,1,34,19,25,6,7,3
2,FALSE,0,48,19,6,20,4,6
3,FALSE,1,48,46,31,4,7,1
4,FALSE,1,48,52,16,10,3,3
5,FALSE,0,69,52,7,28,3,6
6,FALSE,0,83,52,10,24,3,4
7,FALSE,1,83,98,54,8,10,4
8,FALSE,0,92,98,10,19,4,6
9,TRUE,0,100,98,10,18,4,7
Game: 387,,,,,,,,
0,FALSE,1,0,43,50,7,10,3
1,FALSE,1,0,49,16,10,4,4
2,FALSE,1,0,52,12,9,4,4
3,FALSE,1,0,73,31,10,7,5
4,FALSE,0,12,73,9,21,4,7
5,FALSE,1,12,88,25,10,6,3
6,FALSE,1,12,96,14,6,4,3
7,TRUE,1,12,101,13,8,4,4
Game: 388,,,,,,,,
0,FALSE,0,6,0,7,13,4,4
1,FALSE,1,6,30,32,2,6,1
2,FALSE,0,12,30,10,16,4,4
3,FALSE,1,12,42,13,1,4,1
4,FALSE,1,12,45,12,9,4,4
5,FALSE,0,27,45,9,24,3,6
6,FALSE,1,27,72,32,5,7,3
7,FALSE,0,32,72,9,14,1,4
8,FALSE,1,32,80,15,7,3,4
9,FALSE,1,32,98,26,8,7,3
10,TRUE,1,32,158,35,0,7,0
Game: 389,,,,,,,,
0,FALSE,1,0,67,74,7,10,3
1,FALSE,1,0,83,24,8,7,4
2,TRUE,1,0,114,34,3,7,1
Game: 390,,,,,,,,
0,FALSE,0,5,0,8,13,4,5
1,FALSE,1,5,3,11,8,3,3
2,FALSE,0,9,3,10,14,5,4
3,FALSE,0,13,3,10,14,4,6
4,FALSE,0,33,3,7,27,3,5
5,FALSE,0,83,3,0,25,0,7
6,TRUE,0,108,3,10,35,3,7
Game: 391,,,,,,,,
0,FALSE,0,21,0,6,27,3,7
1,FALSE,0,57,0,2,38,1,7
2,FALSE,1,57,14,24,10,6,3
3,FALSE,1,57,69,56,1,10,1
4,FALSE,1,57,77,14,6,6,3
5,FALSE,1,57,93,24,8,4,4
6,FALSE,1,57,98,12,7,4,4
7,FALSE,0,68,98,7,18,3,7
8,TRUE,1,68,119,31,10,7,3
Game: 392,,,,,,,,
0,FALSE,1,0,34,36,2,7,2
1,FALSE,0,21,34,10,31,4,7
2,FALSE,1,21,45,13,2,4,1
3,FALSE,1,21,87,48,6,10,3
4,TRUE,1,21,104,25,8,6,4
Game: 393,,,,,,,,
0,FALSE,1,0,30,36,6,7,4
1,FALSE,1,0,58,29,1,6,1
2,FALSE,0,14,58,3,17,1,6
3,FALSE,0,29,58,9,24,3,7
4,FALSE,0,34,58,7,12,3,3
5,FALSE,1,34,70,20,8,4,1
6,TRUE,1,34,112,45,3,10,1
Game: 394,,,,,,,,
0,FALSE,1,0,35,39,4,7,1
1,FALSE,0,10,35,8,18,3,4
2,FALSE,0,59,35,3,52,1,7
3,FALSE,1,59,48,19,6,6,2
4,FALSE,0,62,48,8,11,4,3
5,FALSE,0,88,48,10,36,4,7
6,FALSE,1,88,79,33,2,6,1
7,FALSE,1,88,98,26,7,7,3
8,TRUE,0,109,98,3,24,1,7
Game: 395,,,,,,,,
0,FALSE,0,46,0,0,21,0,7
1,FALSE,1,46,41,51,10,10,3
2,FALSE,1,46,79,47,9,10,3
3,FALSE,0,81,79,6,41,4,10
4,TRUE,0,117,79,8,44,4,10
Game: 396,,,,,,,,
0,FALSE,0,53,0,10,63,3,10
1,FALSE,0,97,0,8,52,4,7
2,TRUE,0,125,0,4,32,1,7
Game: 397,,,,,,,,
0,FALSE,1,0,16,22,6,7,3
1,FALSE,1,0,61,48,3,7,1
2,FALSE,0,14,61,7,21,3,6
3,FALSE,0,36,61,10,32,4,6
4,FALSE,0,58,61,6,28,3,7
5,FALSE,0,67,61,10,19,3,6
6,FALSE,0,99,61,1,33,1,7
7,FALSE,1,99,64,11,8,3,4
8,TRUE,0,127,64,7,35,4,7
Game: 398,,,,,,,,
0,FALSE,1,0,12,22,10,7,3
1,FALSE,1,0,25,22,9,4,4
2,FALSE,1,0,48,26,3,6,1
3,FALSE,0,29,48,10,39,4,6
4,FALSE,1,29,59,19,8,6,3
5,FALSE,0,36,59,8,15,4,4
6,FALSE,0,54,59,10,28,3,7
7,FALSE,0,57,59,8,11,3,4
8,FALSE,1,57,88,33,4,7,2
9,FALSE,0,59,88,9,11,3,4
10,FALSE,1,59,97,19,10,6,4
11,TRUE,1,59,109,20,8,6,3
Game: 399,,,,,,,,
0,FALSE,1,0,21,31,10,7,3
1,FALSE,1,0,42,27,6,4,3
2,FALSE,0,30,42,1,31,1,7
3,FALSE,1,30,49,16,9,4,3
4,FALSE,1,30,70,30,9,7,3
5,FALSE,1,30,83,22,9,6,3
6,FALSE,0,66,83,1,37,1,7
7,FALSE,1,66,89,16,10,6,4
8,TRUE,1,66,102,21,8,3,4
Game: 400,,,,,,,,
0,FALSE,1,0,19,22,3,6,2
1,FALSE,0,15,19,9,24,4,4
2,FALSE,1,15,48,31,2,7,1
3,FALSE,0,42,48,6,33,3,7
4,FALSE,1,42,60,13,1,3,1
5,FALSE,1,42,82,30,8,7,2
6,TRUE,1,42,100,26,8,7,3
Game: 401,,,,,,,,
0,FALSE,1,0,9,11,2,3,1
1,FALSE,1,0,12,13,10,3,3
2,FALSE,0,26,12,8,34,4,5
3,FALSE,1,26,17,14,9,3,4
4,FALSE,0,30,17,7,11,3,4
5,FALSE,1,30,19,12,10,5,3
6,FALSE,0,54,19,7,31,3,7
7,FALSE,0,73,19,1,20,1,4
8,FALSE,0,86,19,3,16,1,4
9,TRUE,0,107,19,9,30,3,7
Game: 402,,,,,,,,
0,FALSE,0,20,0,10,30,4,10
1,FALSE,1,20,9,19,10,4,3
2,FALSE,0,39,9,10,29,3,7
3,FALSE,1,39,37,29,1,7,1
4,FALSE,1,39,89,62,10,10,4
5,TRUE,1,39,117,38,10,7,4
Game: 403,,,,,,,,
0,FALSE,0,50,0,4,54,3,10
1,FALSE,1,50,2,11,9,4,4
2,FALSE,1,50,19,25,8,7,3
3,FALSE,0,57,19,4,11,3,4
4,FALSE,0,63,19,7,13,1,3
5,FALSE,0,86,19,9,32,3,7
6,FALSE,1,86,27,18,10,6,5
7,FALSE,0,98,27,1,13,1,6
8,FALSE,1,98,33,16,10,6,3
9,TRUE,0,129,33,5,36,1,7
Game: 404,,,,,,,,
0,FALSE,0,24,0,9,33,3,7
1,FALSE,1,24,10,16,6,3,4
2,FALSE,1,24,14,11,7,4,3
3,FALSE,0,43,14,1,20,1,6
4,FALSE,1,43,30,22,6,6,3
5,FALSE,0,62,30,8,27,4,7
6,FALSE,1,62,51,26,5,4,1
7,FALSE,0,65,51,9,12,4,3
8,FALSE,1,65,77,34,8,7,4
9,FALSE,1,65,88,17,6,4,3
10,FALSE,0,85,88,8,28,4,7
11,TRUE,1,85,123,40,5,10,3
Game: 405,,,,,,,,
0,FALSE,0,1,0,10,11,4,3
1,FALSE,1,1,27,36,9,7,4
2,FALSE,1,1,56,31,2,7,1
3,FALSE,0,7,56,10,16,4,4
4,FALSE,1,7,65,19,10,4,4
5,FALSE,0,27,65,10,30,3,5
6,FALSE,0,49,65,9,31,4,6
7,TRUE,1,49,101,46,10,7,4
Game: 406,,,,,,,,
0,FALSE,1,0,28,35,7,7,3
1,FALSE,1,0,50,31,9,7,4
2,FALSE,0,24,50,8,32,4,6
3,FALSE,0,38,50,6,20,4,6
4,FALSE,1,38,85,42,7,10,3
5,FALSE,0,47,85,8,17,3,6
6,FALSE,1,47,91,12,6,4,2
7,TRUE,1,47,106,18,3,7,1
Game: 407,,,,,,,,
0,FALSE,1,0,3,11,8,3,3
1,FALSE,1,0,12,19,10,3,4
2,FALSE,1,0,41,30,1,7,1
3,FALSE,1,0,45,14,10,4,4
4,FALSE,1,0,50,13,8,3,4
5,FALSE,0,8,50,5,13,2,3
6,FALSE,0,43,50,9,44,4,10
7,FALSE,0,86,50,0,18,0,4
8,TRUE,0,107,50,8,29,3,7
Game: 408,,,,,,,,
0,FALSE,1,0,28,36,8,6,4
1,FALSE,0,21,28,6,27,3,7
2,FALSE,0,56,28,8,43,4,7
3,FALSE,0,61,28,8,13,3,4
4,FALSE,0,94,28,5,38,2,7
5,FALSE,0,98,28,9,13,3,3
6,FALSE,1,98,47,26,7,7,4
7,FALSE,1,98,57,14,4,3,1
8,FALSE,1,98,71,21,7,4,1
9,TRUE,0,110,71,8,20,3,6
Game: 409,,,,,,,,
0,FALSE,0,18,0,8,26,3,7
1,FALSE,1,18,35,40,5,7,3
2,FALSE,1,18,49,22,8,4,4
3,FALSE,1,18,95,54,8,10,3
4,FALSE,0,67,95,0,24,0,6
5,FALSE,0,91,95,5,29,3,7
6,FALSE,0,96,95,8,13,3,4
7,TRUE,0,114,95,2,20,2,3
Game: 410,,,,,,,,
0,FALSE,1,0,21,31,10,6,4
1,FALSE,0,28,21,8,36,4,7
2,FALSE,1,28,40,29,10,7,3
3,FALSE,1,28,64,33,9,7,2
4,FALSE,1,28,71,14,7,4,3
5,FALSE,0,38,71,8,18,3,4
6,FALSE,0,43,71,7,12,3,4
7,FALSE,0,56,71,5,18,3,6
8,FALSE,0,70,71,1,15,1,4
9,FALSE,1,70,83,17,5,4,3
10,TRUE,0,145,83,0,50,0,10
Game: 411,,,,,,,,
0,FALSE,1,0,5,14,9,4,3
1,FALSE,1,0,22,21,4,7,3
2,FALSE,1,0,30,17,9,4,3
3,FALSE,1,0,45,24,9,7,5
4,FALSE,1,0,53,16,8,4,4
5,FALSE,1,0,94,48,7,10,3
6,TRUE,1,0,103,11,2,4,1
Game: 412,,,,,,,,
0,FALSE,0,3,0,10,13,4,4
1,FALSE,1,3,6,14,8,4,4
2,FALSE,1,3,12,16,10,3,4
3,FALSE,1,3,50,44,6,7,3
4,FALSE,0,18,50,7,22,3,4
5,FALSE,1,18,56,11,5,4,1
6,FALSE,1,18,64,17,9,4,2
7,FALSE,1,18,78,24,10,7,3
8,FALSE,0,34,78,6,22,3,7
9,TRUE,1,34,101,33,10,7,4
Game: 413,,,,,,,,
0,FALSE,0,3,0,9,12,4,3
1,FALSE,1,3,4,14,10,6,4
2,FALSE,1,3,19,25,10,7,4
3,FALSE,1,3,24,13,8,4,3
4,FALSE,1,3,47,28,5,5,1
5,FALSE,1,3,53,16,10,4,3
6,FALSE,0,15,53,3,15,1,4
7,FALSE,1,15,68,16,1,4,1
8,FALSE,0,31,68,2,18,1,4
9,FALSE,0,50,68,5,24,1,5
10,TRUE,1,50,108,43,3,10,1
Game: 414,,,,,,,,
0,FALSE,1,0,13,23,10,7,3
1,FALSE,1,0,52,49,10,7,2
2,FALSE,1,0,55,11,8,3,3
3,FALSE,1,0,78,31,8,7,3
4,FALSE,1,0,89,12,1,5,1
5,TRUE,1,0,107,28,10,4,4
Game: 415,,,,,,,,
0,FALSE,0,4,0,8,12,3,3
1,FALSE,1,4,18,26,8,7,3
2,FALSE,1,4,30,18,6,6,2
3,FALSE,1,4,77,48,1,10,1
4,FALSE,1,4,97,24,4,4,1
5,FALSE,0,15,97,8,19,4,4
